state,district,week_start,week_end,crop_condition,hi_crop_condition,advisory,hi_advisory
Maharashtra,Yavatmal,6/9/2025,6/15/2025,Land preparation has been completed in Yavatmal. Current crop condition is stable. Farmers should monitor early sown crops for germination and any pest or disease symptoms. Maintain weed-free fields and avoid excessive irrigation. Keep inputs ready for sowing in remaining areas once favorable rainfall occurs.,यवतमाल में भूमि तैयारी पूरी हो चुकी है। वर्तमान में फसल की स्थिति सामान्य है। पहले से बोई गई फसलों में अंकुरण तथा कीट या रोग के लक्षणों की निगरानी करें। खेतों को खरपतवार रहित रखें और अधिक सिंचाई से बचें। अगली अनुकूल वर्षा के बाद शेष क्षेत्रों में बुआई के लिए आवश्यक इनपुट तैयार रखें।,"Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton type.",यवतमाल में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें। 
Maharashtra,Wardha,6/9/2025,6/15/2025,"Land preparation has been completed in Wardha. Early sown crops are showing stable growth. Farmers should monitor fields for uniform germination, pest activity, and early weed emergence. Avoid unnecessary irrigation and keep inputs ready for sowing in pending fields after the next rainfall.","वर्धा में भूमि तैयारी पूरी हो चुकी है। पहले से बोई गई फसलें स्थिर वृद्धि दिखा रही हैं। किसान समान अंकुरण, कीट गतिविधि और प्रारंभिक खरपतवार की निगरानी करें। अनावश्यक सिंचाई से बचें और अगली वर्षा के बाद शेष खेतों में बुआई के लिए इनपुट तैयार रखें।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton variety.",वर्धा में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Nagpur,6/9/2025,6/15/2025,"Land preparation has been completed in Nagpur. Early sown crops are in stable condition. Farmers should monitor crop emergence and inspect for any signs of pests or diseases. Maintain field hygiene, control early weeds, and avoid excess irrigation. Keep seeds and fertilizers ready for remaining sowing after the next rainfall.","नागपुर में भूमि तैयारी पूरी हो चुकी है। पहले से बोई गई फसलों की स्थिति सामान्य है। किसान फसलों के अंकुरण की निगरानी करें और कीट या रोग के लक्षणों की जांच करें। खेतों की स्वच्छता बनाए रखें, प्रारंभिक खरपतवार नियंत्रित करें और अधिक सिंचाई से बचें। अगली वर्षा के बाद शेष बुआई के लिए बीज व उर्वरक तैयार रखें।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram for improved resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines as per the cotton variety.",नागपुर में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Chandrapur,6/9/2025,6/15/2025,"Land preparation has been completed in Chandrapur. Early sown crops are progressing well. Farmers should regularly monitor for uniform germination and early pest or disease symptoms. Maintain clean fields, manage weeds timely, and avoid over-irrigation. Keep all necessary inputs ready for sowing in remaining fields after the next rainfall.","चंद्रपुर में भूमि तैयारी पूरी हो चुकी है। पहले से बोई गई फसलें अच्छी प्रगति कर रही हैं। किसान समान अंकुरण और प्रारंभिक कीट या रोग के लक्षणों की नियमित निगरानी करें। खेतों को साफ रखें, समय पर खरपतवार नियंत्रण करें और अधिक सिंचाई से बचें। अगली वर्षा के बाद शेष खेतों की बुआई के लिए सभी आवश्यक इनपुट तैयार रखें।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed areas and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram for efficient resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton type.",चंद्रपुर में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Telangana,Adilabad,6/9/2025,6/15/2025,"Land preparation has been completed in Adilabad. Farmers are advised to wait for 60–70 mm of effective rainfall before starting sowing operations. Avoid early sowing in dry conditions to ensure good germination. Keep seeds, fertilizers, and tools ready for timely sowing once sufficient rainfall is received.","आदिलाबाद में भूमि तैयारी पूरी हो चुकी है। किसानों को बुआई शुरू करने से पहले 60–70 मिमी प्रभावी वर्षा की प्रतीक्षा करने की सलाह दी जाती है। सूखी स्थिति में समय से पहले बुआई से बचें ताकि अच्छा अंकुरण सुनिश्चित हो सके। पर्याप्त वर्षा होने पर समय पर बुआई के लिए बीज, उर्वरक और उपकरण तैयार रखें।","Take up deep summer ploughing to destroy pink bollworm pupae and weed seeds. This practice helps reduce pest population and controls weed growth effectively, preparing the field for a healthier crop.","गहरे ग्रीष्मकालीन जुताई करें ताकि पिंक बोलवर्म के प्यूपा और खरपतवार के बीज नष्ट हो सकें। यह उपाय कीट जनसंख्या को कम करने और खरपतवार नियंत्रण में सहायक होता है, जिससे खेत स्वस्थ फसल के लिए तैयार होता है।"
Telangana,Warangal,6/9/2025,6/15/2025,Land preparation has been completed in Warangal. Farmers are advised to wait for 60–70 mm of effective rainfall before initiating sowing. Avoid premature sowing in dry soil to ensure proper germination. Keep inputs like seeds and fertilizers ready for timely sowing once adequate rainfall is received.,वारंगल में भूमि तैयारी पूरी हो चुकी है। किसानों को बुआई शुरू करने से पहले 60–70 मिमी प्रभावी वर्षा की प्रतीक्षा करने की सलाह दी जाती है। सूखी मिट्टी में जल्दबाजी में बुआई करने से बचें ताकि उचित अंकुरण सुनिश्चित हो सके। पर्याप्त वर्षा होने पर समय पर बुआई के लिए बीज और उर्वरक जैसे इनपुट तैयार रखें।,Practice crop rotation every 2–3 seasons to maintain soil health and reduce pest buildup. Perform deep ploughing and apply Farm Yard Manure (FYM) to improve soil fertility. Begin sowing medium-duration cotton hybrids after receiving 60–70 mm of rainfall. Select the variety or hybrid based on the soil suitability for optimal growth and yield.,वारंगल में मिट्टी के स्वास्थ्य को बनाए रखने और कीट नियंत्रण के लिए हर 2–3 मौसम में फसल चक्रीकरण करें। गहरी जुताई करें और खेत में गोबर की खाद (FYM) डालें ताकि मिट्टी की उर्वरता बढ़े। 60–70 मिमी वर्षा होने के बाद मध्यम अवधि वाले कपास के हाईब्रिड्स की बुआई करें। फसल के बेहतर विकास और उत्पादन के लिए मिट्टी की उपयुक्तता के अनुसार किस्म या हाइब्रिड का चयन करें।
Telangana,Khammam,6/9/2025,6/15/2025,"Land preparation has been completed in Khammam. Farmers are advised to wait for 60–70 mm of effective rainfall before beginning sowing operations. Avoid early sowing in dry soil to prevent poor germination. Keep seeds, fertilizers, and tools ready for timely sowing once adequate rainfall is received.","खम्मम में भूमि तैयारी पूरी हो चुकी है। किसानों को बुआई शुरू करने से पहले 60–70 मिमी प्रभावी वर्षा की प्रतीक्षा करने की सलाह दी जाती है। सूखी मिट्टी में समय से पहले बुआई करने से बचें ताकि कमजोर अंकुरण न हो। पर्याप्त वर्षा होने पर समय पर बुआई के लिए बीज, उर्वरक और उपकरण तैयार रखें।","Not specifically mentioned in advisory for Khammam in the current update. However, farmers are advised to continue monitoring crop health and soil conditions. Regularly follow local weather forecasts and adjust irrigation practices as per crop needs. Ensure timely nutrient management according to the crop stage. Remain alert for pest and weed activity, and take preventive actions as necessary to maintain crop health.","खम्मम के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और मिट्टी की स्थिति पर लगातार नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान के अनुसार सिंचाई प्रथाओं को अनुकूलित करें और फसल के चरण के अनुसार पोषक तत्वों का प्रबंधन सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और आवश्यकतानुसार बचाव उपाय अपनाएं।"
Telangana,Karimnagar,6/9/2025,6/15/2025,"Land preparation has been completed in Karimnagar. Farmers should wait for 60–70 mm of effective rainfall before starting sowing. Avoid sowing in dry soil to ensure proper germination. Keep all necessary inputs like seeds, fertilizers, and equipment ready for timely sowing once adequate rainfall is received.","करीमनगर में भूमि तैयारी पूरी हो चुकी है। किसानों को बुआई शुरू करने से पहले 60–70 मिमी प्रभावी वर्षा की प्रतीक्षा करनी चाहिए। अच्छे अंकुरण के लिए सूखी मिट्टी में बुआई से बचें। पर्याप्त वर्षा होने पर समय पर बुआई के लिए बीज, उर्वरक और उपकरण जैसे सभी आवश्यक इनपुट तैयार रखें।","Not specifically mentioned in advisory for Karimnagar in the current update. However, farmers are advised to continue monitoring crop health and soil conditions. Stay informed about local weather forecasts and adjust irrigation and fertilizer practices based on the crop’s growth stage. Remain vigilant for pest and weed activity, and take appropriate preventive measures to manage them effectively.","करिमनगर के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और मिट्टी की स्थिति पर लगातार नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल के विकास चरण के आधार पर सिंचाई और उर्वरक प्रथाओं को अनुकूलित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और उनका प्रभावी प्रबंधन करने के लिए उचित बचाव उपाय अपनाएं।"
Telangana,Mahabubnagar,6/9/2025,6/15/2025,"Land preparation has been completed in Mahabubnagar. Farmers are advised to wait for 60–70 mm of effective rainfall before starting sowing operations. Avoid sowing in dry conditions to ensure healthy germination. Keep seeds, fertilizers, and farm tools ready for timely sowing once adequate rainfall is received.","महबूबनगर में भूमि तैयारी पूरी हो चुकी है। किसानों को बुआई शुरू करने से पहले 60–70 मिमी प्रभावी वर्षा की प्रतीक्षा करने की सलाह दी जाती है। अच्छे अंकुरण के लिए सूखी स्थिति में बुआई से बचें। पर्याप्त वर्षा होने पर समय पर बुआई के लिए बीज, उर्वरक और कृषि उपकरण तैयार रखें।","Not specifically mentioned in advisory for Mahabubnagar in the current update. However, farmers are advised to continue monitoring crop health and field conditions regularly. Stay updated with local weather forecasts and adjust irrigation practices accordingly. Ensure timely application of fertilizers based on the crop's growth stage. Stay vigilant for any pest or weed activity, and take preventive measures when needed to ensure healthy crop development.","महबूबनगर के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और खेत की स्थिति पर नियमित रूप से नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और सिंचाई प्रथाओं को तदनुसार अनुकूलित करें। फसल के विकास चरण के अनुसार उर्वरकों का समय पर प्रयोग सुनिश्चित करें। किसी भी कीट या खरपतवार की गतिविधि के प्रति सतर्क रहें और फसल के स्वस्थ विकास के लिए आवश्यक बचाव उपाय अपनाएं।"
Andhra Pradesh,Guntur,6/9/2025,6/15/2025,"Land preparation has been completed in Guntur. Sowing will begin after receiving sufficient monsoon rainfall. Farmers are advised to wait for adequate soil moisture before initiating sowing to ensure proper germination. Keep seeds, fertilizers, and other inputs ready for timely field operations.","गुंटूर में भूमि तैयारी पूरी हो चुकी है। बुआई पर्याप्त मानसूनी वर्षा प्राप्त होने के बाद शुरू की जाएगी। किसानों को उचित मिट्टी में नमी आने तक प्रतीक्षा करने की सलाह दी जाती है ताकि बेहतर अंकुरण सुनिश्चित किया जा सके। समय पर खेत कार्यों के लिए बीज, उर्वरक और अन्य इनपुट तैयार रखें।","Not specifically mentioned in advisory for Guntur in the current update. However, farmers are advised to continue monitoring crop health and soil conditions. Stay updated with local weather forecasts and adjust irrigation practices based on crop needs. Ensure proper nutrient management, particularly for nitrogen and potassium, as per crop growth stages. Remain vigilant for pest and weed activity, and take timely preventive measures to manage them effectively.","गुंटूर के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और मिट्टी की स्थिति पर नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल की आवश्यकता के अनुसार सिंचाई प्रथाओं को अनुकूलित करें। फसल के विकास चरण के अनुसार नाइट्रोजन और पोटेशियम जैसे पोषक तत्वों का सही प्रबंधन सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और उन्हें प्रभावी रूप से नियंत्रित करने के लिए समय पर बचाव उपाय अपनाएं।"
Andhra Pradesh,Prakasam,6/9/2025,6/15/2025,"Land preparation has been completed in Prakasam. Sowing will begin after receiving sufficient monsoon rainfall. Farmers are advised to wait for adequate soil moisture to ensure good germination. Keep seeds, fertilizers, and equipment ready for timely sowing once favorable rainfall occurs.","प्रकाशम में भूमि तैयारी पूरी हो चुकी है। बुआई पर्याप्त मानसूनी वर्षा प्राप्त होने के बाद शुरू की जाएगी। बेहतर अंकुरण सुनिश्चित करने के लिए किसानों को मिट्टी में पर्याप्त नमी आने तक प्रतीक्षा करनी चाहिए। समय पर बुआई के लिए बीज, उर्वरक और उपकरण तैयार रखें।","Not specifically mentioned in advisory for Prakasam in the current update. However, farmers are advised to continue monitoring crop health and field conditions. Stay updated with local weather forecasts and adjust irrigation practices based on the crop’s growth stage. Ensure timely application of fertilizers and nutrients, particularly during critical crop stages. Remain alert for pest and weed activity, and take preventive actions as necessary to maintain a healthy crop.","प्रकाशम के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और खेत की स्थिति पर नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल के विकास चरण के अनुसार सिंचाई प्रथाओं को अनुकूलित करें। उर्वरकों और पोषक तत्वों का समय पर उपयोग सुनिश्चित करें, विशेष रूप से महत्वपूर्ण फसल चरणों के दौरान। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और स्वस्थ फसल बनाए रखने के लिए आवश्यक बचाव उपाय अपनाएं।"
Andhra Pradesh,Nandyal,6/9/2025,6/15/2025,"Land preparation has been completed in Nandyal. Sowing will begin after receiving sufficient monsoon rainfall. Farmers are advised to wait for adequate soil moisture to ensure healthy germination. Keep seeds, fertilizers, and other necessary inputs ready for timely sowing once rainfall conditions are favorable.","नंद्याल में भूमि तैयारी पूरी हो चुकी है। बुआई पर्याप्त मानसूनी वर्षा प्राप्त होने के बाद शुरू की जाएगी। किसानों को अच्छे अंकुरण के लिए मिट्टी में उचित नमी आने तक प्रतीक्षा करने की सलाह दी जाती है। समय पर बुआई के लिए बीज, उर्वरक और अन्य आवश्यक इनपुट तैयार रखें।","Not specifically mentioned in advisory for Nandyal in the current update. However, farmers are advised to continue monitoring crop health and field conditions regularly. Stay updated with local weather forecasts and adjust irrigation practices based on the crop’s growth stage. Ensure timely application of fertilizers and nutrients, especially for key growth phases. Stay vigilant for pest and weed activity, and take necessary preventive measures to manage them effectively.","नांदीयल के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और खेत की स्थिति पर नियमित रूप से नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल के विकास चरण के अनुसार सिंचाई प्रथाओं को अनुकूलित करें। महत्वपूर्ण विकास चरणों के दौरान उर्वरकों और पोषक तत्वों का समय पर उपयोग सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और उन्हें प्रभावी रूप से नियंत्रित करने के लिए आवश्यक बचाव उपाय अपनाएं।"
Karnataka,Dharwad,6/9/2025,6/15/2025,"Cleaning and land preparation are currently in progress in Dharwad. Farmers are advised to complete ploughing, residue removal, and leveling before the onset of monsoon rains. Ensure timely procurement of seeds and fertilizers so that sowing can begin immediately after receiving sufficient rainfall.","धारवाड़ में सफाई और भूमि तैयारी का कार्य प्रगति पर है। किसानों को मानसून वर्षा से पहले जुताई, अवशेष हटाने और समतलीकरण का कार्य पूरा करने की सलाह दी जाती है। पर्याप्त वर्षा होने के बाद तुरंत बुआई शुरू की जा सके, इसके लिए बीज और उर्वरक की समय पर व्यवस्था सुनिश्चित करें।","To manage the shoot weevil, sow Okra after every 20 rows of cotton. This practice helps in controlling the pest population and preventing damage to the cotton crop. Along with pest management, crop rotation should be practiced every 2–3 seasons to maintain soil health and reduce the buildup of pests. Ensure deep ploughing and apply Farm Yard Manure (FYM) to enhance soil fertility. Start sowing medium-duration cotton hybrids after receiving 60–70 mm of rainfall. Choose the variety or hybrid based on soil suitability to ensure optimal growth and yield.",धारवाड़ में शूट वीविल को नियंत्रित करने के लिए कपास की हर 20 पंक्तियों के बाद भिंडी (ओकड़ा) बोएं। यह विधि कीटों की जनसंख्या को नियंत्रित करने में मदद करती है और कपास की फसल को क्षति से बचाती है। कीट नियंत्रण के साथ-साथ मिट्टी के स्वास्थ्य को बनाए रखने और कीटों के संचय को कम करने के लिए हर 2–3 मौसम में फसल चक्रीकरण करना चाहिए। गहरी जुताई करें और खेत में गोबर की खाद (FYM) डालें ताकि मिट्टी की उर्वरता बढ़े। 60–70 मिमी वर्षा होने के बाद मध्यम अवधि वाले कपास के हाईब्रिड्स की बुआई करें। फसल के बेहतर विकास और उत्पादन के लिए मिट्टी की उपयुक्तता के अनुसार किस्म या हाइब्रिड का चयन करें।
Karnataka,Haveri,6/9/2025,6/15/2025,"No specific update has been mentioned for Haveri in the advisory. However, farmers are encouraged to stay prepared by completing land preparation activities and monitoring local weather conditions. Keep seeds and other inputs ready to begin sowing as soon as sufficient monsoon rainfall is received.","हावेरी के लिए परामर्श में कोई विशेष जानकारी उल्लेखित नहीं है। फिर भी, किसानों को भूमि तैयारी के कार्य पूरे करने और स्थानीय मौसम की स्थिति पर नज़र रखने की सलाह दी जाती है। जैसे ही पर्याप्त मानसूनी वर्षा प्राप्त हो, समय पर बुआई के लिए बीज और अन्य इनपुट तैयार रखें।","Not specifically mentioned in advisory for Haveri in the current update. However, farmers are advised to continue monitoring crop health and soil conditions. Stay informed about local weather forecasts and adjust irrigation and fertilizer practices based on the crop’s growth stage. Ensure timely nutrient management to support crop development. Remain alert for pest and weed activity, and take preventive measures when necessary to protect crop health.","हावेरी के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और मिट्टी की स्थिति पर नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल के विकास चरण के अनुसार सिंचाई और उर्वरक प्रथाओं को अनुकूलित करें। फसल के विकास को समर्थन देने के लिए समय पर पोषक तत्वों का प्रबंधन सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और फसल की सुरक्षा के लिए आवश्यक बचाव उपाय अपनाएं।"
Karnataka,Mysore,6/9/2025,6/15/2025,"No specific update has been mentioned for Mysore in the current advisory. However, farmers should continue land preparation activities and stay updated with local weather forecasts. Ensure seeds, fertilizers, and tools are ready to start sowing promptly once adequate monsoon rainfall is received.","मैसूर के लिए वर्तमान परामर्श में कोई विशेष जानकारी उल्लेखित नहीं है। फिर भी, किसानों को भूमि तैयारी के कार्य जारी रखने और स्थानीय मौसम पूर्वानुमान पर नज़र रखने की सलाह दी जाती है। जैसे ही पर्याप्त मानसूनी वर्षा हो, समय पर बुआई के लिए बीज, उर्वरक और उपकरण तैयार रखें।","Not specifically mentioned in advisory for Mysore in the current update. However, farmers are advised to continue monitoring crop health and field conditions. Stay updated with local weather forecasts and adjust irrigation practices accordingly. Ensure timely application of fertilizers and nutrients based on crop needs. Remain vigilant for pest and weed activity, and take appropriate preventive measures as necessary to ensure healthy crop growth.","मैसूर के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और खेत की स्थिति पर नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और सिंचाई प्रथाओं को तदनुसार अनुकूलित करें। फसल की आवश्यकताओं के आधार पर उर्वरकों और पोषक तत्वों का समय पर आवेदन सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और स्वस्थ फसल के विकास के लिए आवश्यक बचाव उपाय अपनाएं।"
Tamil Nadu,Perambalur,6/9/2025,6/15/2025,"Field preparation is currently in progress in Perambalur. Farmers are advised to complete ploughing, leveling, and residue removal in time for the upcoming sowing season. Monitor local rainfall updates and ensure timely arrangement of seeds, fertilizers, and other inputs to begin sowing once adequate moisture is available.","पेरंबलूर में खेत की तैयारी वर्तमान में प्रगति पर है। किसानों को बुआई के आगामी मौसम के लिए जुताई, समतलीकरण और अवशेष हटाने का कार्य समय पर पूरा करने की सलाह दी जाती है। स्थानीय वर्षा की जानकारी पर नज़र रखें और जैसे ही पर्याप्त नमी उपलब्ध हो, बुआई के लिए बीज, उर्वरक और अन्य इनपुट की समय पर व्यवस्था सुनिश्चित करें।","Not specifically mentioned in advisory for Perambalur in the current update. However, farmers are advised to continue monitoring crop health and field conditions regularly. Stay updated with local weather forecasts and adjust irrigation practices as needed. Ensure proper nutrient management, especially during key growth stages of the crop. Stay vigilant for any pest and weed activity, and take timely preventive actions to protect crop health.","पेरांबलुर के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और खेत की स्थिति पर नियमित रूप से नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और सिंचाई प्रथाओं को आवश्यकता अनुसार अनुकूलित करें। फसल के महत्वपूर्ण विकास चरणों के दौरान पोषक तत्वों का सही प्रबंधन सुनिश्चित करें। किसी भी कीट और खरपतवार की गतिविधि के प्रति सतर्क रहें और समय पर बचाव उपाय अपनाएं ताकि फसल स्वस्थ रहे।"
Tamil Nadu,Salem,6/9/2025,6/15/2025,"Field preparation is currently in progress in Salem. Farmers are advised to complete ploughing, leveling, and weed removal ahead of the sowing window. Keep an eye on local weather updates and ensure seeds, fertilizers, and necessary tools are ready for timely sowing once sufficient soil moisture is available.","सेलम में खेत की तैयारी वर्तमान में प्रगति पर है। किसानों को बुआई से पहले जुताई, समतलीकरण और खरपतवार हटाने का कार्य पूरा करने की सलाह दी जाती है। स्थानीय मौसम की जानकारी पर नज़र रखें और जैसे ही मिट्टी में पर्याप्त नमी हो, समय पर बुआई के लिए बीज, उर्वरक और आवश्यक उपकरण तैयार रखें।","Not specifically mentioned in advisory for Salem in the current update. However, farmers are advised to continue monitoring crop health and soil conditions regularly. Stay informed with local weather forecasts and adjust irrigation practices based on the crop’s needs. Ensure timely application of fertilizers, particularly nitrogen and phosphorus, to support healthy crop growth. Remain vigilant for pest and weed activity, and take preventive measures as required to manage them effectively.","सलेम के लिए वर्तमान सलाह में कोई विशेष अपडेट नहीं दी गई है। हालांकि, किसानों को फसल की स्थिति और मिट्टी की स्थिति पर नियमित रूप से नजर रखने की सलाह दी जाती है। स्थानीय मौसम पूर्वानुमान से अपडेट रहें और फसल की आवश्यकताओं के अनुसार सिंचाई प्रथाओं को अनुकूलित करें। स्वस्थ फसल वृद्धि को बढ़ावा देने के लिए उर्वरकों का समय पर उपयोग, विशेष रूप से नाइट्रोजन और फास्फोरस का, सुनिश्चित करें। कीटों और खरपतवार की गतिविधि के प्रति सतर्क रहें और उन्हें प्रभावी रूप से नियंत्रित करने के लिए आवश्यक बचाव उपाय अपनाएं।"
